CommentID,VideoID,VideoTitle,AuthorName,AuthorChannelID,CommentText,Sentiment,Likes,Replies,PublishedAt,CountryCode,CategoryID,CommentTextWithContext
UgyBkOMamWC0i7qPcuJ4AaABAg_aug,SwdoXbxFwuY,HIDDEN CAM: Cat-Calling REAL Women!,AugmentedUser,AugmentedCID,A woman's perspective: Catcalling is acceptable if the guy is attractive.,Neutral,0,0,2025-02-05 03:12:06,US,25,Video Title: HIDDEN CAM: Cat-Calling REAL Women!. Comment: A woman's perspective: Catcalling is acceptable if the guy is attractive.
UgzwKR1o5wcrNFnBhMx4AaABAg,lyGicn-pycE,"Can My DIY BMW Beat a $150,000 CSL?",@jevaughnbrodie,UCq8pL3iW9FRrLN6mCbteKbA,"Have yall upgraded 
- Fuel Injectors 
- Fuel Pump 
- Exhaust manifold 
- Spark Plugs 

I meannnn... to be 2 hp off from the stock CSL, we can't rule it out yet. 🏋🏾‍♂️🤷🏾‍♂️",Positive,0,0,2025-01-15 05:20:53,NZ,2,"Video Title: Can My DIY BMW Beat a $150,000 CSL?. Comment: Have yall upgraded 
- Fuel Injectors 
- Fuel Pump 
- Exhaust manifold 
- Spark Plugs 

I meannnn... to be 2 hp off from the stock CSL, we can't rule it out yet. 🏋🏾‍♂️🤷🏾‍♂️"
Ugyl3DLrro_zN4OT8Ht4AaABAg,ZVOzr70yjv4,Was Deranged Press Conference Proof Trump is Brain Dead?,@mikimikemike1,UCgLEHjFgToduNkxU7NPMjng,i hope king trump takes over greenland canaDA aand panama cannal,Negative,0,0,2025-01-12 23:28:10,AU,25,Video Title: Was Deranged Press Conference Proof Trump is Brain Dead?. Comment: i hope king trump takes over greenland canaDA aand panama cannal
Ugwh53mVVzupOHtdTiJ4AaABAg,QD5cs3R1bL4,"Reasons To Kill | “48 Hours"" Full Episodes",@rocioaguilera3555,UCXfYV3jGqRhDIb0dJJr6NFA,Luminol can show if Krystle is telling the truth,Neutral,2,0,2025-01-05 02:47:47,US,25,"Video Title: Reasons To Kill | “48 Hours"" Full Episodes. Comment: Luminol can show if Krystle is telling the truth"
UgzzyT5sA7ZMZ2Bs01F4AaABAg_aug,a2lKQxpVkL0,An awkward first flight for the family 🤣✈️ #movie #series,AugmentedUser,AugmentedCID,This doomsday scenario is really getting out of control now.,Negative,0,0,2025-02-03 15:50:03,AU,24,Video Title: An awkward first flight for the family 🤣✈️ #movie #series. Comment: This doomsday scenario is really getting out of control now.
Ugz82CKippq21wlV_Ol4AaABAg,AifbNF2n6mk,Making South Carolina out of Palmetto Wood | Official State Tree Map #shorts #trees #wood,@matt39581,UCoqURvR4OGJm1lxOe2LwhNQ,"""tree"" is more a thing that plants do rather than something that they are",Neutral,11,1,2025-01-09 02:26:18,AU,26,"Video Title: Making South Carolina out of Palmetto Wood | Official State Tree Map #shorts #trees #wood. Comment: ""tree"" is more a thing that plants do rather than something that they are"
Ugy08jg__2ac88WElON4AaABAg,txKBWtvV99Y,3 Mini Python Projects - For Intermediates,@pravachanpatra4012,UCmuSPOKh0CDtsou5elefXdg,Tim can you make a DJANGO project tutorial,Neutral,0,4,2022-03-25 16:00:21,US,27,Video Title: 3 Mini Python Projects - For Intermediates. Comment: Tim can you make a DJANGO project tutorial
UgwgUfTErqrJWvnU1sR4AaABAg,PF9prMWA7_I,Screwball Scramble!,@THEMVEVO,UCDNuEfS--N_yMc_iIxpVn7w,I remember this,Neutral,0,0,2025-01-13 22:13:24,IE,20,Video Title: Screwball Scramble!. Comment: I remember this
UgxkNemzW4fNH-G94r14AaABAg,Ch5a2BPnAxQ,'The Five' react to trial of Kyle Rittenhouse closing arguments,@shimmerglittershinesparkle,UCi6Rkmsos14s6FsSWMQ7xFg,kyle saved by gods grace. a kid struggling with 3 jobs. trying to support his family. real strength to have gone through all this at the age of 17.,Positive,0,0,2021-12-20 01:12:08,CA,25,Video Title: 'The Five' react to trial of Kyle Rittenhouse closing arguments. Comment: kyle saved by gods grace. a kid struggling with 3 jobs. trying to support his family. real strength to have gone through all this at the age of 17.
UgwfAcWxQrpWl1h35S54AaABAg,aqhzFd4NUPI,"Hooked, Hacked, Hijacked: Reclaim Your Brain from Addictive Living: Dr. Pam Peeke at TEDxWallStreet",@stevechrysler4150,UCFSpgE3Ydayy_fGLZpNz-eQ,"Thank You 
The real wealth is health 
(I love it )
After watching your video I will start a new journey on getting healthy and cutting back on my sugar and spreading the news  
You are incredible  ❤️ 
Thank You
🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂",Positive,4,0,2022-03-30 12:27:55,US,25,"Video Title: Hooked, Hacked, Hijacked: Reclaim Your Brain from Addictive Living: Dr. Pam Peeke at TEDxWallStreet. Comment: Thank You 
The real wealth is health 
(I love it )
After watching your video I will start a new journey on getting healthy and cutting back on my sugar and spreading the news  
You are incredible  ❤️ 
Thank You
🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂"
Ugw8z2wN1QzYzybiRX54AaABAg,1h_E4CZru3s,One of the best missed opportunities. #shorts #story #viralvideo #housewifelife #tv,@paulbittner,UCjKeAVo203BEur4aqgW1Uiw,Oh my gosh I’m loving dis so much!!❤️ I’m Emma,Positive,2,0,2025-01-09 20:41:00,IE,24,Video Title: One of the best missed opportunities. #shorts #story #viralvideo #housewifelife #tv. Comment: Oh my gosh I’m loving dis so much!!❤️ I’m Emma
Ugx6U4WAC0p7Nlt-0GJ4AaABAg,MY4luNgGfms,Coding Challenge #130.1: Drawing with Fourier Transform and Epicycles,@dhruvinmodi5809,UCQTXGBGG6_REPTN545JmSfQ,"I don't understand why average is taken of imagery and real part at 20:07 ?? I don't see such average thing in formula mentioned on Wikipedia..! 

BTW  thanks to you...I am learning a lot...✌️",Neutral,0,3,2020-12-15 13:18:27,US,27,"Video Title: Coding Challenge #130.1: Drawing with Fourier Transform and Epicycles. Comment: I don't understand why average is taken of imagery and real part at 20:07 ?? I don't see such average thing in formula mentioned on Wikipedia..! 

BTW  thanks to you...I am learning a lot...✌️"
Ugx99T8hOkjRoJ9Ru1p4AaABAg,pflXnUNMsNk,React Native Tutorial  #2 - Creating a React Native App,@sediqabdullahi2078,UCwYE9f0CkCvVQBet5Wh7mqQ,Thank you so much Shaun God bless,Positive,0,0,2022-12-23 01:19:04,GB,27,Video Title: React Native Tutorial  #2 - Creating a React Native App. Comment: Thank you so much Shaun God bless
UgxLElm0drSOYijRKPV4AaABAg,Z8t4k0Q8e8Y,Hans Rosling: 200 years in 4 minutes  - BBC News,@pritishjacob2084,UCI-huAY0hDjjHJZaM0snxDw,its amazing. How did he made this visualisation ? which software was used,Neutral,0,0,2022-09-05 14:13:29,GB,25,Video Title: Hans Rosling: 200 years in 4 minutes  - BBC News. Comment: its amazing. How did he made this visualisation ? which software was used
Ugw2qiPlVDMav3wAyy54AaABAg,ncadb7NP2Yw,Man trampled by dog?! #dogsofyoutube #goldenretriever,@kana2491,UCcGmstyHUlzbajEE7ly54Kg,"全部素晴らしい😂❤
なんて可愛いんだろう🥰",Positive,19,1,2025-01-02 01:42:42,US,15,"Video Title: Man trampled by dog?! #dogsofyoutube #goldenretriever. Comment: 全部素晴らしい😂❤
なんて可愛いんだろう🥰"
UgynFKub2A4HAd_ENJh4AaABAg,hlGoQC332VM,SQL - Complete Course in 3 Hours | SQL One Shot using MySQL,@nehabhardwaj893,UC0KJe9F4EwCLI58AMPqJ7TQ,Completed 🎉,Positive,0,0,2025-01-24 14:35:23,IN,27,Video Title: SQL - Complete Course in 3 Hours | SQL One Shot using MySQL. Comment: Completed 🎉
UgysfDUsrkqhqsiqHKB4AaABAg,idEjdXz06Z8,This entrance 🔥 Jamaica make an entrance onto the court at the Birmingham Games👏,@brendamitchell5910,UCnnqGfV5J_N3qyLxFRapdbw,"Its that bounce, hop for me ❤❤❤😂😂😂",Positive,0,0,2025-01-11 03:55:13,US,17,"Video Title: This entrance 🔥 Jamaica make an entrance onto the court at the Birmingham Games👏. Comment: Its that bounce, hop for me ❤❤❤😂😂😂"
Ugx9w0trhOStw070oZp4AaABAg,HZ2ObWo6ZFk,Klobuchar and Steyer Implode on Telemundo,@arigreenberg8792,UCRo2xtkW0El_Cu_yMo9nz9w,How can anyone be so ignorant of one of our closest allies.  I thought the Democrats were better than this.,Negative,3,0,2020-02-20 17:27:21,US,25,Video Title: Klobuchar and Steyer Implode on Telemundo. Comment: How can anyone be so ignorant of one of our closest allies.  I thought the Democrats were better than this.
UgxG9BtgiXp-NlGlbqV4AaABAg,q4Y0GQxS4Xo,'Nefarious' or 'incompetence:' Former Jan. 6 investigator on missing Secret Service texts,@gabrielruvalcaba2310,UC96otd7WkT9ALF8860v50LQ,"Does anyone know if ""THE BIG GUY"" will be running for a second term.",Neutral,0,0,2022-08-01 02:29:39,US,25,"Video Title: 'Nefarious' or 'incompetence:' Former Jan. 6 investigator on missing Secret Service texts. Comment: Does anyone know if ""THE BIG GUY"" will be running for a second term."
UgzJrf3-qwAhJa2mMGR4AaABAg_aug,sHfgYS9JgdA,Defrosting My Tesla From The Comfort Of My Couch 😏❄️,AugmentedUser,AugmentedCID,It depletes 10% of a battery that already struggles to hold a charge during the winter.,Negative,0,0,2025-02-04 03:29:05,IE,2,Video Title: Defrosting My Tesla From The Comfort Of My Couch 😏❄️. Comment: It depletes 10% of a battery that already struggles to hold a charge during the winter.
Ugzm9h5dOxTr6bm0nw14AaABAg,Z1RJmh_OqeA,Learn Flask for Python - Full Tutorial,@jumpkari,UCYtNF3sqgQtc_EVubFtJicw,"@15:32
When linking the stylesheet on line 7 the code reads:


<link rel=""stylesheet"" href=""{{ url_for('static', filename='css/main.css') }}"">


I went with a different code on line 7 to link the stylesheet. Here is my code on line 7:


<link rel=""stylesheet"" href=""../static/css/main.css"">


This both lines of code achieve the same thing.",Neutral,0,0,2020-11-20 17:01:53,US,27,"Video Title: Learn Flask for Python - Full Tutorial. Comment: @15:32
When linking the stylesheet on line 7 the code reads:


<link rel=""stylesheet"" href=""{{ url_for('static', filename='css/main.css') }}"">


I went with a different code on line 7 to link the stylesheet. Here is my code on line 7:


<link rel=""stylesheet"" href=""../static/css/main.css"">


This both lines of code achieve the same thing."
UgwxrrdA9G1ZLqao9kx4AaABAg,eYVGoXPq2RA,CRUD REST API using Node | Express | MongoDB,@gursimransingh5020,UCnT9K5szWHk701Yu_AOo4kw,How to make get request by entering name instead of id,Neutral,0,0,2021-09-24 19:05:04,IN,27,Video Title: CRUD REST API using Node | Express | MongoDB. Comment: How to make get request by entering name instead of id
Ugy7BYv_XYRquQUjZY94AaABAg,XEkjF_fNiLg,RISA HONTIVER*S PINALAYAS SA CEBU? ISIN*MPA HINDI NA BABALIK DAHIL SA KAHIHIYAN?,@SarahMaeLayong,UCd3KDukB6GLGslZ-jwwfPww,"Hahaha itinaboy? So sad, Riza hontevirus😂😂😂",Negative,1,0,2025-01-22 12:25:51,PH,25,"Video Title: RISA HONTIVER*S PINALAYAS SA CEBU? ISIN*MPA HINDI NA BABALIK DAHIL SA KAHIHIYAN?. Comment: Hahaha itinaboy? So sad, Riza hontevirus😂😂😂"
UgyoyYNN0pui3yx2IWR4AaABAg,5yAETd57NA8,"When he is in the enemy's interrogation room, he can pretend to be a fool#movie #shorts",@LegendofZee,UCL1xnNiH9jMTXVUReOJvvQQ,Isn’t it a war crime to false surrender?,Negative,0,0,2025-01-12 04:04:19,GB,24,"Video Title: When he is in the enemy's interrogation room, he can pretend to be a fool#movie #shorts. Comment: Isn’t it a war crime to false surrender?"
Ugw44UkDFOQR902QEzZ4AaABAg,2-akTTZyrcM,A Complete Web Development Learning Path,@sahidulislamjony5769,UCRgmZzWLbrEk-Kjlh9B8GTw,Thank you Max for your valuable information. But I think you missed one thing which is the server management technology. It is much needed for us.,Negative,1,0,2020-01-04 14:53:05,DE,27,Video Title: A Complete Web Development Learning Path. Comment: Thank you Max for your valuable information. But I think you missed one thing which is the server management technology. It is much needed for us.
UgxSaFYYGGrFYF20Ra94AaABAg,hyqMTJFV0o0,Sheriff gives details of what churchgoers did to shooting suspect,@rabidgoon,UCkdvT_qkZ6S2P8ehhq4A9FQ,violent people geeking out is snot going to stop so i advise everyone to be prepared and ready to act for situations like this. this guy wound up killing no one because people acted quickly instead of just screaming and running away erratically.,Positive,2,0,2022-05-16 13:38:56,US,25,Video Title: Sheriff gives details of what churchgoers did to shooting suspect. Comment: violent people geeking out is snot going to stop so i advise everyone to be prepared and ready to act for situations like this. this guy wound up killing no one because people acted quickly instead of just screaming and running away erratically.
UgzKnCXtrl2Lh2nMebV4AaABAg,1D6IkGqE1TY,They're literally driving art! 🔥 #cars #trailer #vehicles,@HarbingerOfDeath10-67,UCXHBoCBmApvZwf2tWVcDyUA,It's just another rip-off,Negative,0,0,2025-01-12 04:05:16,GB,2,Video Title: They're literally driving art! 🔥 #cars #trailer #vehicles. Comment: It's just another rip-off
UgzNuUDisxq53BzNuuR4AaABAg,zCkdiXpJDmI,NFL Super Bowl Champion Antrel Rolle Bold Claim : “Nobody did what I did on the field!” #NFL,@MyGuyCy,UClM7-TI0eCMjRSjAzLpw5fw,Nah bruh was a REAL Swiss army! Definitely a Top 10 Safety of our generation,Positive,0,0,2025-01-10 09:45:50,US,17,Video Title: NFL Super Bowl Champion Antrel Rolle Bold Claim : “Nobody did what I did on the field!” #NFL. Comment: Nah bruh was a REAL Swiss army! Definitely a Top 10 Safety of our generation
UgxnklJh8mptIDiSRTd4AaABAg,-rthlIYR9eo,Scummy Chef Tried Sabotaging A Blind Chef 💀,@c.n.3240,UCKjB-QrtRWlIeKnWv-2ezzQ,"Such a great contestant, really made the  judges  deep for a new understanding of competing ! Love it",Positive,0,0,2025-01-14 18:47:53,NZ,26,"Video Title: Scummy Chef Tried Sabotaging A Blind Chef 💀. Comment: Such a great contestant, really made the  judges  deep for a new understanding of competing ! Love it"
Ugyt6RxaHMKbDYHVjIJ4AaABAg,Sk8UgUkVGcA,Arthritis drug may cut Covid hospital deaths by half - BBC News,@robinvincent1162,UCb2yfC-bTBRCS-FCBOEJBgw,UK column news ..........best for news,Neutral,10,7,2021-02-12 01:20:21,GB,25,Video Title: Arthritis drug may cut Covid hospital deaths by half - BBC News. Comment: UK column news ..........best for news
Ugxy6D9Lu7m2FW9wPX14AaABAg,wI5J7uoiZVs,Kittens Found On Train Track Dump😨 @JacobFeder,@Milo-mk1pj,UCMaWyHKQe1xS0cyulF9FSzQ,Life i ment ilfe,Neutral,0,0,2025-01-14 22:52:55,NZ,15,Video Title: Kittens Found On Train Track Dump😨 @JacobFeder. Comment: Life i ment ilfe
UgxEuB1ELXXEB84Br8l4AaABAg,1rYtrS5IbrQ,Joe Rogan Experience #2254 - Mel Gibson,@HelpAmerica24,UCZ9rJ8bx8RFJVRG_0Pp3IUA,"What a great interview. Mel Gibson always brings the honesty and if anyone can get it out of someone , Joe can",Positive,0,0,2025-01-12 15:20:28,CA,24,"Video Title: Joe Rogan Experience #2254 - Mel Gibson. Comment: What a great interview. Mel Gibson always brings the honesty and if anyone can get it out of someone , Joe can"
UgzSskHaj7zJ20ZNgP54AaABAg,6o8jUhVwJ5c,🚨Biden Just CALLED TRUMP OUT At Jimmy Carter’s FUNERAL,@Glenys-y9l,UCl840X7pl3c17xhK_cfivFg,"Obama knows that Trump would love to be his “buddy” publicly.Such  a kind, generous eulogy from Joe Biden.",Positive,0,2,2025-01-10 06:02:58,US,25,"Video Title: 🚨Biden Just CALLED TRUMP OUT At Jimmy Carter’s FUNERAL. Comment: Obama knows that Trump would love to be his “buddy” publicly.Such  a kind, generous eulogy from Joe Biden."
UgxUF3F2Md6-_X8s68V4AaABAg,2zcHiaHo4Jo,CSS Tutorial: Borders and Backgrounds | Web Development Tutorials #19,@brainybaba,UCZcWFXiLoyQq4cB7TUL6FwQ,If I buy wix subscription will they stop putting ads after every 5 mins,Negative,1,0,2022-04-22 06:55:06,IN,27,Video Title: CSS Tutorial: Borders and Backgrounds | Web Development Tutorials #19. Comment: If I buy wix subscription will they stop putting ads after every 5 mins
UgxTbdn3PcThjQFTngp4AaABAg,Ik6tfW-Dg5A,Workers consider cost of commute: 'It doesn't make sense for me',@ac61900,UCPq0eMzCXKmEe7IVS2pZIqw,It seems twisted to me that in America we only have one party fighting for us the people and trying to help the situation while we have another party that does nothing but complain about everything,Negative,0,0,2022-11-19 15:21:37,US,25,Video Title: Workers consider cost of commute: 'It doesn't make sense for me'. Comment: It seems twisted to me that in America we only have one party fighting for us the people and trying to help the situation while we have another party that does nothing but complain about everything
UgwRJA7CEerRXCgG4rh4AaABAg,X4wNLFrv9Co,Which one will you choose to use the cola keycap?#keyboard,@GeometryDasher-d4u,UCxv-qKJZL8ceUPsVnJgijGQ,3 and cola fits good,Positive,0,0,2025-01-12 14:17:39,AU,28,Video Title: Which one will you choose to use the cola keycap?#keyboard. Comment: 3 and cola fits good
UgzfFR3f-bwW1tHaI-J4AaABAg,6c2NqDyxppU,Django & React Tutorial #3 - React Integration Using Webpack & Babel,@mohsenakhalil4456,UCJuBo9XrvilbJtyt0tVKhmQ,"Hey tim, can you add chat box in this music website because people can listen to music and talk to their friends also.",Neutral,1,1,2020-11-13 14:59:27,US,27,"Video Title: Django & React Tutorial #3 - React Integration Using Webpack & Babel. Comment: Hey tim, can you add chat box in this music website because people can listen to music and talk to their friends also."
Ugymt8lsPn9RpVNx8Ud4AaABAg,kf-Yg-oASv4,The Transmission That KILLED Nissan. #automobile #car #nissan #shorts,@michaelsheahan2795,UC5qsTZpLlvidf4N2z77g3Mg,Had a 2004 X-Terra... Best vehicle I ever bought! The only problem was 4 catalytic converters... Never had a trans problem or any other problems.,Positive,0,0,2025-01-08 01:22:56,IE,2,Video Title: The Transmission That KILLED Nissan. #automobile #car #nissan #shorts. Comment: Had a 2004 X-Terra... Best vehicle I ever bought! The only problem was 4 catalytic converters... Never had a trans problem or any other problems.
UgyqUufkxPX5N9Zil5B4AaABAg,VE-F_hTy52E,Kanye Goes FULL Nází! Makes Alex Jones Uncomfortable!,@barrybarry5803,UCH4MTGPDuDothceYPSBprVw,"Secular Talk you said at 3:43 ~ ""It's not like every Jewish person has a position of power"", no of course not, but most of the powerful positions across the Corporate World have Jews at the helm. The Federal Reserve, Disney, Hollywood, Federal Reserve etc etc etc. As for concrete evidence of the Jewish community's clout, it is not hard to find. There is, to begin with, the $3 billion foreign-aid package sent each year to Israel. Fully one fifth of America's foreign aid has gone to a nation of barely 5 million souls, one tenth of 1 percent of the world's population. Analysts commonly credited this imbalance to the power of the Jewish lobby.",Negative,2,1,2022-12-03 16:49:11,US,25,"Video Title: Kanye Goes FULL Nází! Makes Alex Jones Uncomfortable!. Comment: Secular Talk you said at 3:43 ~ ""It's not like every Jewish person has a position of power"", no of course not, but most of the powerful positions across the Corporate World have Jews at the helm. The Federal Reserve, Disney, Hollywood, Federal Reserve etc etc etc. As for concrete evidence of the Jewish community's clout, it is not hard to find. There is, to begin with, the $3 billion foreign-aid package sent each year to Israel. Fully one fifth of America's foreign aid has gone to a nation of barely 5 million souls, one tenth of 1 percent of the world's population. Analysts commonly credited this imbalance to the power of the Jewish lobby."
Ugw7FicoP-LBbxXAksl4AaABAg,np4NRMKOG6U,The BEST Mechanical Display You've EVER Seen!!!,@alberteinsteinthejew,UC7SaKgZaLtlrV1SokcCSI9A,Cant wait to watch YouTube videos mechanically,Positive,0,0,2025-01-12 19:58:10,AU,28,Video Title: The BEST Mechanical Display You've EVER Seen!!!. Comment: Cant wait to watch YouTube videos mechanically
UgyLarmLvGBv4Qn7HJ54AaABAg,RFJlV__WbKw,Tesla's cars went crazy😱😳,@MildTabascofries,UCSxIGOMlP9CJyavnBGZxflQ,Just….pull off the road…why are writers so bad?,Negative,0,0,2025-01-04 11:30:08,US,2,Video Title: Tesla's cars went crazy😱😳. Comment: Just….pull off the road…why are writers so bad?
Ugy69tYBIGHd2S4AuJd4AaABAg,BalDN6iGYpE,Trump floats dangerous coronavirus treatment ideas as Dr Birx looks on,@__Andrew_,UCjW-pYf0ugDtfVNKSmipvRw,"“And then I see the disinfectant, Where it knocks it out in a minute,  One minute, and is there a way we can do something like that by injection inside, or almost a cleaning?”",Negative,4,1,2022-10-27 18:40:27,GB,25,"Video Title: Trump floats dangerous coronavirus treatment ideas as Dr Birx looks on. Comment: “And then I see the disinfectant, Where it knocks it out in a minute,  One minute, and is there a way we can do something like that by injection inside, or almost a cleaning?”"
UgxHSkdXhBSdOTagrYR4AaABAg,ssc6kbBtLCk,"NEW Xbox ""Sebile"" Controller Just Got LEAKED!",@pancakecookie5353,UCpSSkcz3FfTn9kqdS32pFmA,"The cutoff on ""Backwards Compatibility"" was hilarious.",Neutral,0,0,2025-01-06 22:56:42,AU,28,"Video Title: NEW Xbox ""Sebile"" Controller Just Got LEAKED!. Comment: The cutoff on ""Backwards Compatibility"" was hilarious."
UgzcrrXzEWdGbMeit5x4AaABAg,YdcVV0sLEzw,Key moments from historic Korean summit,@현우김-b2e,UC-XEWHHrTfXgAPKyrjFh4Tw,현제는 사이가 나쁘다,Negative,0,0,2024-11-01 23:37:10,GB,25,Video Title: Key moments from historic Korean summit. Comment: 현제는 사이가 나쁘다
UgzZyPzkEIQMOI7WaSF4AaABAg,7lEU1UEw3YI,9.2: Firebase: Saving Data - Programming with Text,@hakunamata_tuh,UCFjY66IimLmsApqq3qzXG5w,watching you video always make me smile :D,Positive,0,0,2017-09-13 05:41:36,US,27,Video Title: 9.2: Firebase: Saving Data - Programming with Text. Comment: watching you video always make me smile :D
UgxrdjWRbsyHcyWKxDN4AaABAg,J6rVaFzOEP8,Guide To Becoming A Self-Taught Software Developer,@charles-y2z6c,UC2DBUZKdwhZt_yYPpNmNQEQ,"As a self taught programmer of 40 years who has made a carerr of projects that last 6 to 12 months, i say you covered all bases. I would add, BE Persistant dont give up during bad times, just keep writing code, during downtimes learn new stuff. The work will come around and talk to people.",Positive,5,3,2020-03-11 10:00:49,US,27,"Video Title: Guide To Becoming A Self-Taught Software Developer. Comment: As a self taught programmer of 40 years who has made a carerr of projects that last 6 to 12 months, i say you covered all bases. I would add, BE Persistant dont give up during bad times, just keep writing code, during downtimes learn new stuff. The work will come around and talk to people."
UgzQwTEjRRfalir6jAZ4AaABAg,Kap9qlOWaPM,Is This the Next Big Thing in PC Setups?,@mike26037,UCS9ZWp9K_P2G1QZnMZkr-rA,There's even a video of someone putting their pc *IN* the desk,Neutral,0,0,2025-01-12 02:10:10,CA,28,Video Title: Is This the Next Big Thing in PC Setups?. Comment: There's even a video of someone putting their pc *IN* the desk
UgwPOTICnubUk372C_F4AaABAg,zf1hBSyYaYM,Ukraine War: Ukrainian troops 'reach Russian border' near Kharkiv - analysis,@borednbearded,UCy9dJc4XRAfM6QvYe4z4Qpw,I’m English and Ukraine and its people have made me proud to be human.,Positive,73,10,2022-05-16 12:25:43,GB,25,Video Title: Ukraine War: Ukrainian troops 'reach Russian border' near Kharkiv - analysis. Comment: I’m English and Ukraine and its people have made me proud to be human.
UgyQEcMjFWa4zPhn-u14AaABAg,YtqAQIOfpWY,Russia's invasion of Ukraine: War has returned to Europe | DW News,@ВладимирИванов-н6д,UCUGvuw0Wyw9Kc8CZcxmKIiQ,"Homosexuality is political, what are the local news channels doing to you...",Neutral,0,0,2022-02-28 07:52:15,DE,25,"Video Title: Russia's invasion of Ukraine: War has returned to Europe | DW News. Comment: Homosexuality is political, what are the local news channels doing to you..."
UgxcJggcjwR2wj-HGGJ4AaABAg,KGrKzXhf-f4,"CONSTRUCTION WORKER, TINODAS NI BOSS!",@romyluzmanalo704,UCB9D8uzWM1Xlr5sc4IYkywQ,May kasabihan nga ang bata hindi ngsisinungaling😊dpa sapat yan ebidensya mismong bata na nakakita???,Positive,0,0,2025-01-20 01:58:17,PH,25,"Video Title: CONSTRUCTION WORKER, TINODAS NI BOSS!. Comment: May kasabihan nga ang bata hindi ngsisinungaling😊dpa sapat yan ebidensya mismong bata na nakakita???"
Ugy4dqs5nrgfWNs5Sil4AaABAg,uDkTHnvk4ZE,Mitch McConnell Took Money From Trump's Impeachment Lawyers,@spiritsbeyondthestars3493,UCBUbNk7Ye9OHqpv0luG3asg,Mitch McConnell is a corrupt piece of s*** that needs to go in 2020 if not sooner. It'll be nice to be able to watch the Senate and the Congress and not have to look at that ugly mug of his ever again.,Negative,5,0,2020-02-15 22:43:27,US,25,Video Title: Mitch McConnell Took Money From Trump's Impeachment Lawyers. Comment: Mitch McConnell is a corrupt piece of s*** that needs to go in 2020 if not sooner. It'll be nice to be able to watch the Senate and the Congress and not have to look at that ugly mug of his ever again.
UgyzE9ZkcOikoG80qhV4AaABAg,sqYo1LMSjGU,Caroline has two good friends #tv #shorts #viralvideo,@alanriden6902,UCSKiVE6oT7BIcj0UaUEl6vA,Let me see it😮,Neutral,0,0,2025-01-14 13:24:38,IE,24,Video Title: Caroline has two good friends #tv #shorts #viralvideo. Comment: Let me see it😮
Ugw4wZpRWCR9W9mCgvJ4AaABAg,TaN5At5RWH8,7.4: Mouse Interaction with Objects - p5.js Tutorial,@michaelpaquette,UCOa5IMv8710vy9QtxIAdyfQ,Hi Daniel - Can you please point me in the right direction on how to do a mouse over with object label on a shape that is moving and has transformed....for example - I would like to add a label to my p5 planet in my drawn solar system...how do I add a mouse over on a moving planet type thing.,Neutral,0,1,2023-02-03 00:34:26,US,27,Video Title: 7.4: Mouse Interaction with Objects - p5.js Tutorial. Comment: Hi Daniel - Can you please point me in the right direction on how to do a mouse over with object label on a shape that is moving and has transformed....for example - I would like to add a label to my p5 planet in my drawn solar system...how do I add a mouse over on a moving planet type thing.
Ugyd4IWjdAwCMRrs7iJ4AaABAg,CTP1Lp6rI3A,Trudeau responds to Trump needling him about annexing Canada,@mema3266,UCFFXrv1TW0bRLyAWiOE-_tQ,"Wow, Justin Trudeau was amazing, well done putting arrogant Americans in their place. We are proud to be Canadian and not American. I am a Canadian citizen, not by birth, but Canada is my home and if it comes to it I will fight to protect this amazing country.",Positive,107,9,2025-01-11 03:41:53,CA,25,"Video Title: Trudeau responds to Trump needling him about annexing Canada. Comment: Wow, Justin Trudeau was amazing, well done putting arrogant Americans in their place. We are proud to be Canadian and not American. I am a Canadian citizen, not by birth, but Canada is my home and if it comes to it I will fight to protect this amazing country."
UgxzFrIXkuUbti_oC0N4AaABAg,IZqdnx1GibU,PUDDIN WAS IN THERE😱❤️,@lindabeateteige4147,UCCZZpoJ6ryceap3ZWnu1lXg,DOG:IM STIL STANDING,Neutral,11,2,2025-01-05 00:23:17,US,15,Video Title: PUDDIN WAS IN THERE😱❤️. Comment: DOG:IM STIL STANDING
UgzLggWS-MA6qsQE50J4AaABAg,bIXHbdxQrzU,New fire erupts in Ventura County as powerful winds threaten firefighters’ progress,@Mgaisuelungsod123,UC27G8vHeOX1M4wCP9J44kkg,Magdasal kayo diyan...hindi yong billions of money nasa utak niyo...masyado kayong lolong sa pera niyo..kinalimutan niyo na yong lumikha sa inyu.. humingi kayo ng tawad sa Panginoon ..,Negative,0,0,2025-01-15 00:13:57,NZ,25,Video Title: New fire erupts in Ventura County as powerful winds threaten firefighters’ progress. Comment: Magdasal kayo diyan...hindi yong billions of money nasa utak niyo...masyado kayong lolong sa pera niyo..kinalimutan niyo na yong lumikha sa inyu.. humingi kayo ng tawad sa Panginoon ..
UgyWGWQBoBfxeciMnEl4AaABAg,SWZ_4YBFBhs,React.js vs Angular vs Vue,@marcosAlcoforado,UCPTFqfAfkR_HpXGoBvL6j8Q,"AngularJS + Keep It Simple Silly = VueJS
AngularJS + Ember + Overengineering = Angular",Neutral,7,0,2018-11-09 14:56:43,DE,27,"Video Title: React.js vs Angular vs Vue. Comment: AngularJS + Keep It Simple Silly = VueJS
AngularJS + Ember + Overengineering = Angular"
